data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,location_2
1386463,566,NIG11134,11134,14 September 2017,2017,1,Violence against civilians,Military Forces of Nigeria (2015-),,1,17,Western Africa,Nigeria,Abia,Umuahia North,,Umuahia,5.5263,7.4896,2,The Guardian (Lagos),Subnational,"Soldiers raid the family home of the Indigenous People of Biafra (IPOB) leader, Mazi Nnamdi Kanu, in Afaraukwu, Abia State, around 5.00 p.m. on 14/09. The soldiers on arrival shot sporadically for about 40 minutes that the invasion lasted. It is not known if the owners of the home defended themselves. The house was reported destroyed. Causalities not known. The operation led to further unrest in the area.",0,1524053848,NGA,POINT(7.4896 5.5263)
1386463,566,NIG11134,11134,14 September 2017,2017,1,Violence against civilians,Civilians (Nigeria),IPOB: Indigenous Peoples of Biafra,7,17,Western Africa,Nigeria,Abia,Umuahia North,,Umuahia,5.5263,7.4896,2,The Guardian (Lagos),Subnational,"Soldiers raid the family home of the Indigenous People of Biafra (IPOB) leader, Mazi Nnamdi Kanu, in Afaraukwu, Abia State, around 5.00 p.m. on 14/09. The soldiers on arrival shot sporadically for about 40 minutes that the invasion lasted. It is not known if the owners of the home defended themselves. The house was reported destroyed. Causalities not known. The operation led to further unrest in the area.",0,1524053848,NGA,POINT(7.4896 5.5263)
1386464,566,NIG11133,11133,14 September 2017,2017,1,Riots/Protests,Protesters (Nigeria),EYCDA: Elete Youth Community Development Association,6,60,Western Africa,Nigeria,Lagos,Ojo,,Ojo,6.4538,3.2059,2,The Guardian (Lagos),Subnational,A youth coalition (EYCDA) within Elete Kingdom has protests against the alleged imposition of a ruler against their wishes.,0,1524053848,NGA,POINT(3.2059 6.4538)
1386465,566,NIG11136,11136,14 September 2017,2017,1,Violence against civilians,Rioters (Nigeria),,5,57,Western Africa,Nigeria,Imo,Isiala Mbano,,Obolo,5.644,7.2065,1,Vanguard (Lagos),Subnational,The traditional ruler of Obollo autonomous community in Isiala Mbano Local Government Area of Imo State is attacked and nearly lynched after a unfavourable political appointment was made on the ruler's behalf.,0,1524053848,NGA,POINT(7.2065 5.644)
1386465,566,NIG11136,11136,14 September 2017,2017,1,Violence against civilians,Civilians (Nigeria),,7,57,Western Africa,Nigeria,Imo,Isiala Mbano,,Obolo,5.644,7.2065,1,Vanguard (Lagos),Subnational,The traditional ruler of Obollo autonomous community in Isiala Mbano Local Government Area of Imo State is attacked and nearly lynched after a unfavourable political appointment was made on the ruler's behalf.,0,1524053848,NGA,POINT(7.2065 5.644)
1386378,566,NIG11131,11131,14 September 2017,2017,1,Violence against civilians,Rioters (Nigeria),,5,57,Western Africa,Nigeria,Plateau,Jos North,,Jos,9.9285,8.8921,1,The Sun (Nigeria),National,"A University of Jos student, mistaken for Igbo, is attacked and killed by a group of anti-IPOB protesters.",1,1524053848,NGA,POINT(8.8921 9.9285)
1386378,566,NIG11131,11131,14 September 2017,2017,1,Violence against civilians,Civilians (Nigeria),,7,57,Western Africa,Nigeria,Plateau,Jos North,,Jos,9.9285,8.8921,1,The Sun (Nigeria),National,"A University of Jos student, mistaken for Igbo, is attacked and killed by a group of anti-IPOB protesters.",1,1524053848,NGA,POINT(8.8921 9.9285)
1386380,566,NIG11129,11129,14 September 2017,2017,1,Riots/Protests,Rioters (Nigeria),,5,15,Western Africa,Nigeria,Abia,Aba South,,Aba,5.1066,7.3667,1,The Sun (Nigeria),National,"Following rumours that soldiers had killed a number of residents of Umuode and burnt their homes, unidentified youths attacked a Aba police station and set it alight. Police used tear gas against the rioters. Soldiers attacking residents may have been related to tensions related to Biafran secessionists in the area. There were unsubstantiated reports of killings and shootings in different parts of the city; causality numbers not known.",0,1524053848,NGA,POINT(7.3667 5.1066)
1386380,566,NIG11129,11129,14 September 2017,2017,1,Riots/Protests,Police Forces of Nigeria (2015-),,1,15,Western Africa,Nigeria,Abia,Aba South,,Aba,5.1066,7.3667,1,The Sun (Nigeria),National,"Following rumours that soldiers had killed a number of residents of Umuode and burnt their homes, unidentified youths attacked a Aba police station and set it alight. Police used tear gas against the rioters. Soldiers attacking residents may have been related to tensions related to Biafran secessionists in the area. There were unsubstantiated reports of killings and shootings in different parts of the city; causality numbers not known.",0,1524053848,NGA,POINT(7.3667 5.1066)
1386563,566,NIG11127,11127,13 September 2017,2017,1,Riots/Protests,Rioters (Nigeria),,5,15,Western Africa,Nigeria,Abia,Aba South,,Aba,5.1066,7.3667,1,This Day (Lagos),Subnational,"Security forces ""foil"" an attempt by suspected Biafran secessionists to burn a market and police station. Extent of damage not known. The perpetrators continued violence the following day.",0,1524053848,NGA,POINT(7.3667 5.1066)
1386563,566,NIG11127,11127,13 September 2017,2017,1,Riots/Protests,Police Forces of Nigeria (2015-),,1,15,Western Africa,Nigeria,Abia,Aba South,,Aba,5.1066,7.3667,1,This Day (Lagos),Subnational,"Security forces ""foil"" an attempt by suspected Biafran secessionists to burn a market and police station. Extent of damage not known. The perpetrators continued violence the following day.",0,1524053848,NGA,POINT(7.3667 5.1066)
1386564,566,NIG11126,11126,13 September 2017,2017,1,Riots/Protests,Rioters (Nigeria),CCV: Coalition of Concerned Veterans,5,50,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipality,,Abuja,9.0833,7.5333,1,The Guardian (Lagos),Subnational,Retired military officers on the platform of the Coalition of Concerned Veterans (CCV) protested at the Federal Ministry of Finance to demand end to illegal deduction from their pensions. The ex-military officers barricaded the main entrance of the ministry.,0,1524053848,NGA,POINT(7.5333 9.0833)
1386565,566,NIG11128,11128,13 September 2017,2017,1,Riots/Protests,Rioters (Nigeria),APC: All Progressives Congress,5,55,Western Africa,Nigeria,Benue,Oturkpo,,Boju-Ega,7.3502,8.0483,1,Vanguard (Lagos),Subnational,"Four persons, including a retired Major and a former PDP state chairmen were reportedly killed in a conflict between supporters of All Progressives Congress, APC, and PDP, at Ondo community, in Ogobia, Ugboju District of Otukpo Local Government Area of Benue state. The melee stemmed from a rivalry of the Otukpo council chairman position.",4,1524053848,NGA,POINT(8.0483 7.3502)
1386565,566,NIG11128,11128,13 September 2017,2017,1,Riots/Protests,Rioters (Nigeria),PDP: Peoples Democratic Party,5,55,Western Africa,Nigeria,Benue,Oturkpo,,Boju-Ega,7.3502,8.0483,1,Vanguard (Lagos),Subnational,"Four persons, including a retired Major and a former PDP state chairmen were reportedly killed in a conflict between supporters of All Progressives Congress, APC, and PDP, at Ondo community, in Ogobia, Ugboju District of Otukpo Local Government Area of Benue state. The melee stemmed from a rivalry of the Otukpo council chairman position.",4,1524053848,NGA,POINT(8.0483 7.3502)
1386566,566,NIG11123,11123,13 September 2017,2017,1,Riots/Protests,Rioters (Nigeria),,5,50,Western Africa,Nigeria,Lagos,Ikeja,,Murtala Mohammed Airport,6.5833,3.3333,1,The Nation (Nigeria),National,Former airline workers protest unpaid severance package at Lagos Airport. The protested blocked a road nearby.,0,1524053848,NGA,POINT(3.3333 6.5833)
1386567,566,NIG11124,11124,13 September 2017,2017,1,Battle-No change of territory,Police Forces of Nigeria (2015-),,1,12,Western Africa,Nigeria,Rivers,Oyigbo,,Obigbo,4.8755,7.1488,2,The Sun (Nigeria),National,Members of IPOB attacked and killed a police officer and injured two others in Oyigbo LGA. The attack was related to a clash in the area the previous day.,1,1524053848,NGA,POINT(7.1488 4.8755)
1386567,566,NIG11124,11124,13 September 2017,2017,1,Battle-No change of territory,IPOB: Indigenous Peoples of Biafra,,2,12,Western Africa,Nigeria,Rivers,Oyigbo,,Obigbo,4.8755,7.1488,2,The Sun (Nigeria),National,Members of IPOB attacked and killed a police officer and injured two others in Oyigbo LGA. The attack was related to a clash in the area the previous day.,1,1524053848,NGA,POINT(7.1488 4.8755)
1386568,566,NIG11125,11125,13 September 2017,2017,1,Riots/Protests,Rioters (Nigeria),,5,50,Western Africa,Nigeria,Akwa Ibom,Oron,,Oron,4.8256,8.2344,1,Premium Times (Abuja),Subnational,"Residents block the entrance of the Maritime Academy of Nigeria, Oron in protest of a leadership appointment.",0,1524053848,NGA,POINT(8.2344 4.8256)
1386763,566,NIG11121,11121,12 September 2017,2017,1,Riots/Protests,Rioters (Nigeria),,5,15,Western Africa,Nigeria,Benue,Makurdi,,Makurdi,7.7411,8.5121,1,Vanguard (Lagos),Subnational,"Thousands of Internally Displaced Persons (IDPs) being accommodated at the International Market Camp, Makurdi on 12/09 protested alleged diversion of relief materials by camp officials. The protesters overpowered security guards at the camp, and blocked the camp entrance to prevent the vehicles from moving out with the materials.",0,1524053848,NGA,POINT(8.5121 7.7411)
1386763,566,NIG11121,11121,12 September 2017,2017,1,Riots/Protests,Military Forces of Nigeria (2015-),,1,15,Western Africa,Nigeria,Benue,Makurdi,,Makurdi,7.7411,8.5121,1,Vanguard (Lagos),Subnational,"Thousands of Internally Displaced Persons (IDPs) being accommodated at the International Market Camp, Makurdi on 12/09 protested alleged diversion of relief materials by camp officials. The protesters overpowered security guards at the camp, and blocked the camp entrance to prevent the vehicles from moving out with the materials.",0,1524053848,NGA,POINT(8.5121 7.7411)
1386764,566,NIG11120,11120,12 September 2017,2017,1,Battle-No change of territory,Hausa Ethnic Militia (Nigeria),,4,24,Western Africa,Nigeria,Rivers,Oyigbo,,Obigbo,4.8755,7.1488,2,Vanguard (Lagos),Subnational,"Some members of the Indigenous People of Biafra (IPOB) on 12/09 clashed with the Hausa community in Oyibo Local Government Area of Rivers State. Several injuries reported, buildings destroyed. IPOB instigated the attack by entering a Hausa area, threatening to burn down a mosque.",0,1524053848,NGA,POINT(7.1488 4.8755)
1386764,566,NIG11120,11120,12 September 2017,2017,1,Battle-No change of territory,IPOB: Indigenous Peoples of Biafra,,2,24,Western Africa,Nigeria,Rivers,Oyigbo,,Obigbo,4.8755,7.1488,2,Vanguard (Lagos),Subnational,"Some members of the Indigenous People of Biafra (IPOB) on 12/09 clashed with the Hausa community in Oyibo Local Government Area of Rivers State. Several injuries reported, buildings destroyed. IPOB instigated the attack by entering a Hausa area, threatening to burn down a mosque.",0,1524053848,NGA,POINT(7.1488 4.8755)
1386762,566,NIG11119,11119,12 September 2017,2017,1,Riots/Protests,Protesters (Nigeria),,6,60,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipality,,Asokoro,9.0519,7.53,1,The Sun (Nigeria),National,"Midwives protest in Asokoro, Abuja over non-payment of allowances.",0,1524053848,NGA,POINT(7.53 9.0519)
1386765,566,NIG11122,11122,12 September 2017,2017,1,Violence against civilians,Military Forces of Nigeria (2015-),,1,17,Western Africa,Nigeria,Abia,Umuahia North,,Umuahia,5.5263,7.4896,1,Vanguard (Lagos),Subnational,Soldiers invaded the Secretariat of the Abia State Council of Nigerian Union of Journalists at No. 1 Aba Road Umuahia and assaulted some journalists over articles written critical of the military. The soldiers held the journalists hostage for 10 minutes.,0,1524053848,NGA,POINT(7.4896 5.5263)
1386765,566,NIG11122,11122,12 September 2017,2017,1,Violence against civilians,Civilians (Nigeria),Journalists (Nigeria),7,17,Western Africa,Nigeria,Abia,Umuahia North,,Umuahia,5.5263,7.4896,1,Vanguard (Lagos),Subnational,Soldiers invaded the Secretariat of the Abia State Council of Nigerian Union of Journalists at No. 1 Aba Road Umuahia and assaulted some journalists over articles written critical of the military. The soldiers held the journalists hostage for 10 minutes.,0,1524053848,NGA,POINT(7.4896 5.5263)
1386957,566,NIG11117,11117,11 September 2017,2017,1,Riots/Protests,Rioters (Nigeria),,5,50,Western Africa,Nigeria,Akwa Ibom,Eket,,Eket,4.6412,7.9209,1,Premium Times (Abuja),Subnational,Youths barricade the office of an oil company. The group was protesting the company's refusal to relocate its head office from Lagos to Akwa Ibom State.,0,1524053849,NGA,POINT(7.9209 4.6412)
1386958,566,NIG11115,11115,11 September 2017,2017,1,Riots/Protests,Protesters (Nigeria),,6,60,Western Africa,Nigeria,Akwa Ibom,Uyo,,Uyo,5.0333,7.9266,1,The Sun (Nigeria),National,"Aggrieved shareholders protested the Annual General Meeting of Oando Plc at Ibom Hall in Uyo, Akwa Ibom State with placards demanding the resignation of the company's Group Chief Executive Officer over mismanagement.",0,1524053849,NGA,POINT(7.9266 5.0333)
1386956,566,NIG11116,11116,11 September 2017,2017,1,Battle-No change of territory,Military Forces of Nigeria (2015-),,1,14,Western Africa,Nigeria,Plateau,Bassa,,Bassa,9.9333,8.7333,2,Premium Times (Abuja),Subnational,Military forces kill five suspects involved in the attack on Ancha on 07/09.,5,1524053849,NGA,POINT(8.7333 9.9333)
1386956,566,NIG11116,11116,11 September 2017,2017,1,Battle-No change of territory,Fulani Ethnic Militia (Nigeria),,4,14,Western Africa,Nigeria,Plateau,Bassa,,Bassa,9.9333,8.7333,2,Premium Times (Abuja),Subnational,Military forces kill five suspects involved in the attack on Ancha on 07/09.,5,1524053849,NGA,POINT(8.7333 9.9333)
1387208,566,NIG11111,11111,10 September 2017,2017,1,Riots/Protests,Rioters (Nigeria),,5,15,Western Africa,Nigeria,Enugu,Enugu North,,Enugu,6.4426,7.5022,1,Premium Times (Abuja),Subnational,"After a restaurant patron dies of food poisoning a ""mob"" gathers outside the establishment before they were dispersed by police.",0,1524053849,NGA,POINT(7.5022 6.4426)
1387208,566,NIG11111,11111,10 September 2017,2017,1,Riots/Protests,Police Forces of Nigeria (2015-),,1,15,Western Africa,Nigeria,Enugu,Enugu North,,Enugu,6.4426,7.5022,1,Premium Times (Abuja),Subnational,"After a restaurant patron dies of food poisoning a ""mob"" gathers outside the establishment before they were dispersed by police.",0,1524053849,NGA,POINT(7.5022 6.4426)
1387209,566,NIG11114,11114,10 September 2017,2017,2,Riots/Protests,Protesters (Nigeria),,6,60,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531,3.3958,1,Vanguard (Lagos),Subnational,"Activists burn a coffin in Lagos to express dissatisfaction with the call for Nigeria's separation and restructuring. Date not known, source dated 10/09.",0,1524053849,NGA,POINT(3.3958 6.4531)
1387212,566,NIG11109,11109,10 September 2017,2017,1,Battle-No change of territory,Ugbonla Communal Militia (Nigeria),,4,44,Western Africa,Nigeria,Ondo,Ilaje,,Ugbo,6.1526,4.7946,1,The Sun (Nigeria),National,Militias from Ugbo and Ugbonla clash in Ugbonla clash for a second day. Injuries reported.,0,1524053849,NGA,POINT(4.7946 6.1526)
1387212,566,NIG11109,11109,10 September 2017,2017,1,Battle-No change of territory,Ugbo Communal Militia (Nigeria),,4,44,Western Africa,Nigeria,Ondo,Ilaje,,Ugbo,6.1526,4.7946,1,The Sun (Nigeria),National,Militias from Ugbo and Ugbonla clash in Ugbonla clash for a second day. Injuries reported.,0,1524053849,NGA,POINT(4.7946 6.1526)
1387213,566,NIG11113,11113,10 September 2017,2017,1,Battle-No change of territory,Military Forces of Nigeria (2015-),,1,12,Western Africa,Nigeria,Abia,Umuahia North,,Umuahia,5.5263,7.4896,1,Vanguard (Lagos),Subnational,"Soldiers, police and members of IPOB clash in Umuahia after soldiers attacked the home of an IPOB leader in the city, killing five. The military denied this report, stating that IPOB members blocked a road and threw objects at police. IPOB, however, claimed the attack on the leader's home was an unprovoked attack. A late report by the Guardian claims 15 were killed in a battle between the two sides at the home of the leader.",15,1524053849,NGA,POINT(7.4896 5.5263)
1387213,566,NIG11113,11113,10 September 2017,2017,1,Battle-No change of territory,IPOB: Indigenous Peoples of Biafra,,2,12,Western Africa,Nigeria,Abia,Umuahia North,,Umuahia,5.5263,7.4896,1,Vanguard (Lagos),Subnational,"Soldiers, police and members of IPOB clash in Umuahia after soldiers attacked the home of an IPOB leader in the city, killing five. The military denied this report, stating that IPOB members blocked a road and threw objects at police. IPOB, however, claimed the attack on the leader's home was an unprovoked attack. A late report by the Guardian claims 15 were killed in a battle between the two sides at the home of the leader.",15,1524053849,NGA,POINT(7.4896 5.5263)
1387210,566,NIG11112,11112,10 September 2017,2017,1,Battle-No change of territory,Military Forces of Nigeria (2015-),,1,12,Western Africa,Nigeria,Borno,Bama,,Ngurosoye,11.4667,13.7667,2,Vanguard (Lagos),Subnational,"Military forces ambush a Boko Haram contingent along Ngurosoye-Bama road, neutralizing a ""large number"" and recovering equipment. Several soldiers were reported wounded.",10,1524053849,NGA,POINT(13.7667 11.4667)
1387210,566,NIG11112,11112,10 September 2017,2017,1,Battle-No change of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,12,Western Africa,Nigeria,Borno,Bama,,Ngurosoye,11.4667,13.7667,2,Vanguard (Lagos),Subnational,"Military forces ambush a Boko Haram contingent along Ngurosoye-Bama road, neutralizing a ""large number"" and recovering equipment. Several soldiers were reported wounded.",10,1524053849,NGA,POINT(13.7667 11.4667)
1387211,566,NIG11110,11110,10 September 2017,2017,1,Remote violence,Military Forces of Nigeria (2015-),,1,12,Western Africa,Nigeria,Borno,Gwoza,,Sambisa Forest Reserve,11.25,13.4167,2,Premium Times (Abuja),Subnational,"Air forces launch strikes against Boko Haram positions in the Sambisia Forest on consecutive days between 06/09 and 10/09. Many locations not reported; Njimia was struck on 10/09. Causalities not known; structures ""destroyed.""",0,1524053849,NGA,POINT(13.4167 11.25)
1387211,566,NIG11110,11110,10 September 2017,2017,1,Remote violence,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,12,Western Africa,Nigeria,Borno,Gwoza,,Sambisa Forest Reserve,11.25,13.4167,2,Premium Times (Abuja),Subnational,"Air forces launch strikes against Boko Haram positions in the Sambisia Forest on consecutive days between 06/09 and 10/09. Many locations not reported; Njimia was struck on 10/09. Causalities not known; structures ""destroyed.""",0,1524053849,NGA,POINT(13.4167 11.25)
1387420,566,NIG11108,11108,09 September 2017,2017,1,Battle-No change of territory,Ugbonla Communal Militia (Nigeria),,4,44,Western Africa,Nigeria,Ondo,Ilaje,,Ugbo,6.1526,4.7946,1,Vanguard (Lagos),Subnational,Militias from Ugbo and Ugbonla clash in Ugbonla over a chieftaincy tussle. One death reported.,1,1524053849,NGA,POINT(4.7946 6.1526)
1387420,566,NIG11108,11108,09 September 2017,2017,1,Battle-No change of territory,Ugbo Communal Militia (Nigeria),,4,44,Western Africa,Nigeria,Ondo,Ilaje,,Ugbo,6.1526,4.7946,1,Vanguard (Lagos),Subnational,Militias from Ugbo and Ugbonla clash in Ugbonla over a chieftaincy tussle. One death reported.,1,1524053849,NGA,POINT(4.7946 6.1526)
1387419,566,NIG11107,11107,09 September 2017,2017,1,Remote violence,Military Forces of Nigeria (2015-),,1,12,Western Africa,Nigeria,Borno,Gwoza,,Sambisa Forest Reserve,11.25,13.4167,2,Premium Times (Abuja),Subnational,"Air forces launch strikes against Boko Haram positions in the Sambisia Forest on consecutive days between 06/09 and 10/09. Many locations not reported; Njimia was struck on 10/09. Causalities not known; structures ""destroyed.""",0,1524053849,NGA,POINT(13.4167 11.25)
1387419,566,NIG11107,11107,09 September 2017,2017,1,Remote violence,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,12,Western Africa,Nigeria,Borno,Gwoza,,Sambisa Forest Reserve,11.25,13.4167,2,Premium Times (Abuja),Subnational,"Air forces launch strikes against Boko Haram positions in the Sambisia Forest on consecutive days between 06/09 and 10/09. Many locations not reported; Njimia was struck on 10/09. Causalities not known; structures ""destroyed.""",0,1524053849,NGA,POINT(13.4167 11.25)
1387590,566,NIG11106,11106,08 September 2017,2017,1,Battle-No change of territory,Unidentified Armed Group (Nigeria),,3,23,Western Africa,Nigeria,Yobe,Gujba,,Buni Yadi,11.2689,11.9994,1,This Day (Lagos),Subnational,"A group of ""local hunters and vigilantes"" battle Boko Haram in Buni Tadi area. Two Boko Haram deaths reported, six injuries, weapons recovered and 13 hostages released. Six of the hostages were believed to be children who were abducted in Biu LGA on 19/08.",2,1524053849,NGA,POINT(11.9994 11.2689)
1387590,566,NIG11106,11106,08 September 2017,2017,1,Battle-No change of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,23,Western Africa,Nigeria,Yobe,Gujba,,Buni Yadi,11.2689,11.9994,1,This Day (Lagos),Subnational,"A group of ""local hunters and vigilantes"" battle Boko Haram in Buni Tadi area. Two Boko Haram deaths reported, six injuries, weapons recovered and 13 hostages released. Six of the hostages were believed to be children who were abducted in Biu LGA on 19/08.",2,1524053849,NGA,POINT(11.9994 11.2689)
1387758,566,NIG11104,11104,08 September 2017,2017,1,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,27,Western Africa,Nigeria,Borno,Jere,Dusuma,Muna Garage Camp,11.8731,13.2505,1,Agence France Presse,International,"Two suicide bombers attack Muna Garage area. The bombers were reported dead, five other injuries.",2,1524053849,NGA,POINT(13.2505 11.8731)
1387758,566,NIG11104,11104,08 September 2017,2017,1,Violence against civilians,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Borno,Jere,Dusuma,Muna Garage Camp,11.8731,13.2505,1,Agence France Presse,International,"Two suicide bombers attack Muna Garage area. The bombers were reported dead, five other injuries.",2,1524053849,NGA,POINT(13.2505 11.8731)
1387591,566,NIG11105,11105,08 September 2017,2017,1,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,27,Western Africa,Nigeria,Borno,Ngala,,Ngala,12.3377,14.1805,1,Agence France Presse,International,At least seven people were killed when Boko Haram attacked an IDP camp in Ngala. The attack began with RPG fire followed by sustained gunfire.,7,1524053849,NGA,POINT(14.1805 12.3377)
1387591,566,NIG11105,11105,08 September 2017,2017,1,Violence against civilians,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Borno,Ngala,,Ngala,12.3377,14.1805,1,Agence France Presse,International,At least seven people were killed when Boko Haram attacked an IDP camp in Ngala. The attack began with RPG fire followed by sustained gunfire.,7,1524053849,NGA,POINT(14.1805 12.3377)
1387777,566,NIG11103,11103,07 September 2017,2017,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,37,Western Africa,Nigeria,Rivers,Ikwerre,,Isiokpo,5.0014,6.8741,1,Vanguard (Lagos),Subnational,Unidentified gunmen abducted 20 bus travellers in Isiokpo.,0,1524053849,NGA,POINT(6.8741 5.0014)
1387777,566,NIG11103,11103,07 September 2017,2017,1,Violence against civilians,Civilians (Nigeria),,7,37,Western Africa,Nigeria,Rivers,Ikwerre,,Isiokpo,5.0014,6.8741,1,Vanguard (Lagos),Subnational,Unidentified gunmen abducted 20 bus travellers in Isiokpo.,0,1524053849,NGA,POINT(6.8741 5.0014)
1387778,566,NIG11099,11099,07 September 2017,2017,1,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8464,13.1603,2,Agence France Presse,International,"17 Boko Haram fighters stormed Mallan village (near Maiduguri) at about 8:00 am (0700 GMT) on Thursday (07/09), killing two farmers. The group attack the village the previous evening as well. The attacks were an apparent reprisal after several locals joined an area militia.",2,1524053849,NGA,POINT(13.1603 11.8464)
1387778,566,NIG11099,11099,07 September 2017,2017,1,Violence against civilians,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8464,13.1603,2,Agence France Presse,International,"17 Boko Haram fighters stormed Mallan village (near Maiduguri) at about 8:00 am (0700 GMT) on Thursday (07/09), killing two farmers. The group attack the village the previous evening as well. The attacks were an apparent reprisal after several locals joined an area militia.",2,1524053849,NGA,POINT(13.1603 11.8464)
1387779,566,NIG11101,11101,07 September 2017,2017,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),,4,47,Western Africa,Nigeria,Plateau,Bassa,,Miango,9.85,8.7333,1,Premium Times (Abuja),Subnational,"Nineteen are dead following a Fulani attack on Ancha, a village in Maingo, Bassa Local Government Area. The attack came during the evening hours.",19,1524053849,NGA,POINT(8.7333 9.85)
1387779,566,NIG11101,11101,07 September 2017,2017,1,Violence against civilians,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Plateau,Bassa,,Miango,9.85,8.7333,1,Premium Times (Abuja),Subnational,"Nineteen are dead following a Fulani attack on Ancha, a village in Maingo, Bassa Local Government Area. The attack came during the evening hours.",19,1524053849,NGA,POINT(8.7333 9.85)
1387780,566,NIG11102,11102,07 September 2017,2017,1,Remote violence,Military Forces of Nigeria (2015-),,1,12,Western Africa,Nigeria,Borno,Monguno,,Monguno,12.6786,13.6079,2,Vanguard (Lagos),Subnational,"Air forces bomb Boko Haram areas in Zanari, which borders Lake Chad. An ""unknown number"" were believed to have been killed.",10,1524053849,NGA,POINT(13.6079 12.6786)
1387780,566,NIG11102,11102,07 September 2017,2017,1,Remote violence,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,12,Western Africa,Nigeria,Borno,Monguno,,Monguno,12.6786,13.6079,2,Vanguard (Lagos),Subnational,"Air forces bomb Boko Haram areas in Zanari, which borders Lake Chad. An ""unknown number"" were believed to have been killed.",10,1524053849,NGA,POINT(13.6079 12.6786)
1387781,566,NIG11100,11100,07 September 2017,2017,1,Remote violence,Military Forces of Nigeria (2015-),,1,12,Western Africa,Nigeria,Borno,Gwoza,,Sambisa Forest Reserve,11.25,13.4167,2,Premium Times (Abuja),Subnational,"Air forces launch strikes against Boko Haram positions in the Sambisia Forest on consecutive days between 06/09 and 10/09. Many locations not reported; Njimia was struck on 10/09. Causalities not known; structures ""destroyed.""",0,1524053849,NGA,POINT(13.4167 11.25)
1387781,566,NIG11100,11100,07 September 2017,2017,1,Remote violence,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,12,Western Africa,Nigeria,Borno,Gwoza,,Sambisa Forest Reserve,11.25,13.4167,2,Premium Times (Abuja),Subnational,"Air forces launch strikes against Boko Haram positions in the Sambisia Forest on consecutive days between 06/09 and 10/09. Many locations not reported; Njimia was struck on 10/09. Causalities not known; structures ""destroyed.""",0,1524053849,NGA,POINT(13.4167 11.25)
1387951,566,NIG11098,11098,06 September 2017,2017,1,Remote violence,Military Forces of Nigeria (2015-),,1,12,Western Africa,Nigeria,Borno,Gwoza,,Sambisa Forest Reserve,11.25,13.4167,2,Premium Times (Abuja),Subnational,"Air forces launch strikes against Boko Haram positions in the Sambisia Forest on consecutive days between 06/09 and 10/09. Many locations not reported; Njimia was struck on 10/09. Causalities not known; structures ""destroyed.""",0,1524053850,NGA,POINT(13.4167 11.25)
1387951,566,NIG11098,11098,06 September 2017,2017,1,Remote violence,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,12,Western Africa,Nigeria,Borno,Gwoza,,Sambisa Forest Reserve,11.25,13.4167,2,Premium Times (Abuja),Subnational,"Air forces launch strikes against Boko Haram positions in the Sambisia Forest on consecutive days between 06/09 and 10/09. Many locations not reported; Njimia was struck on 10/09. Causalities not known; structures ""destroyed.""",0,1524053850,NGA,POINT(13.4167 11.25)
1388042,566,NIG11097,11097,06 September 2017,2017,1,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8464,13.1603,2,Agence France Presse,International,Boko Haram attacked Mallan village near Maiduguri on the evening of 06/09. Three reported dead. The attack was an apparent reprisal after several locals joined an area militia. Boko Haram also attacked Kesa Kura in coordination with this strike.,3,1524053850,NGA,POINT(13.1603 11.8464)
1388042,566,NIG11097,11097,06 September 2017,2017,1,Violence against civilians,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8464,13.1603,2,Agence France Presse,International,Boko Haram attacked Mallan village near Maiduguri on the evening of 06/09. Three reported dead. The attack was an apparent reprisal after several locals joined an area militia. Boko Haram also attacked Kesa Kura in coordination with this strike.,3,1524053850,NGA,POINT(13.1603 11.8464)
